id,distrito_id,codigo,nombre,created_at,updated_at
42001,726,0101090156,CHONTA,,
42002,1727,0101060039,MOJON,,
42003,726,0101090107,ISHPINGO PAMPA,,
42004,726,0101090157,CHAMANA,,
42005,1016,0101010008,LETICIA,,
42006,726,0101090158,SIOGUE,,
42007,726,0101090159,PAUSHINGACHE,,
42008,726,0101090160,POCÑON,,
42009,1339,0102020089,EL LAUREL,,
42010,1358,0103010023,GALERA,,
42011,66,0103040027,USHUM,,
42012,1318,0103060010,CUCHQUIYACO,,
42013,1202,0103070059,NUEVA COLOMBIA,,
42014,1016,0101010009,EL CRUCE,,
42015,16,0103120011,EL TRIUNFO,,
42016,1016,0101010010,ACHAMAQUI,,
42017,726,0101090161,SHIPASHYACO,,
42018,726,0101090162,CALLCA,,
42019,1373,0105030027,NEVORAN,,
42020,726,0101090163,BUENOS AIRES,,
42021,726,0101090169,CHALAJSHIN,,
42022,726,0101090170,JUBIT,,
42023,794,0105140012,ESTANQUE,,
42024,794,0105140062,TAQUEPIQUE,,
42025,791,0105150006,SAN ANTONIO,,
42026,1374,0105210011,MINAS,,
42027,90,0106010015,PIRHURO (PIRRURO),,
42028,1333,0101190105,TILACANCHA,,
42029,726,0101090171,CONGONA,,
42030,30,0106110006,MORRERO,,
42031,433,0201040077,CHAMLLA,,
42032,1016,0101010012,EL MOLINO,,
42033,1016,0101010013,EL ALFALFAR,,
42034,433,0201040083,TUMAC,,
42035,1009,0107050053,NUEVO IMPERIO,,
42036,299,0201010017,CHUNA MARA,,
42037,299,0201010104,CONCHIPATA,,
42038,299,0201010121,TZUNTA RURI,,
42039,1016,0101010019,SANTA CRUZ,,
42040,1016,0101010020,MARIPATA,,
42041,957,0201020058,KOMI,,
42042,1016,0101010023,OPELEL,,
42043,433,0201040030,ASCAP,,
42044,433,0201040085,ARRIERO PATZANAN,,
42045,433,0201040120,TUCTUPAMPA,,
42046,172,0201070046,HUANTAR,,
42047,1358,0103010014,RAHUAPAMPA,,
42048,56,0201080010,CARMEN ALTO,,
42049,56,0201080024,ARAPA,,
42050,1016,0101010024,TAQUIA,,
42051,1016,0101010026,JUPIA,,
42052,1016,0101010027,PENCAPAMPA,,
42053,720,0201110002,HUAMANCALLA,,
42054,1016,0101010028,LUCMAURCO,,
42055,1016,0101010030,HIDALGO,,
42056,1718,0202010048,PUCAJIRCA,,
42057,1016,0101010031,SAN ANTONIO,,
42058,1016,0101010034,SILVA URCCO,,
42059,1720,0202020026,PURCUCANCHA,,
42060,1720,0202020048,PUQUIO URAN,,
42061,1016,0101010035,SAN ISIDRO,,
42062,1373,0105030059,LOS ALISOS,,
42063,260,0202040078,WAKACANCHA,,
42064,413,0203010057,HUANTU,,
42065,910,0203030014,GARAQUIJIRCA,,
42066,403,0203050028,JATUPAMPA,,
42067,1373,0105030061,TUNASPATA,,
42068,925,0205010095,HUANTURMA,,
42069,440,0205030011,HUINMA,,
42070,937,0205040083,WISAPATA,,
42071,509,0205050030,POQUIPAMPA,,
42072,509,0205050060,MOLINO,,
42073,1043,0205070039,COYARCACA,,
42074,1328,0105120020,TEJALLPA,,
42075,1016,0101010036,CHAUPIACO,,
42076,45,0205080081,LLAMA CORAL,,
42077,45,0205080097,WISHCA,,
42078,1328,0105120043,DUENDEYACO,,
42079,45,0205080184,BALA GRANDE,,
42080,1074,0205090077,ESCORCONERO,,
42081,1074,0205090107,MILU,,
42082,1739,0205150008,CURCUY,,
42083,1016,0101010037,OPELEL YUNGUILLA,,
42084,688,0206040004,CASHACORRAL,,
42085,1328,0105120044,ARAHUISHCA,,
42086,1016,0101010038,SAN FRANCISCO,,
42087,566,0206110021,KEYAC,,
42088,566,0206110043,ZANJA PAMPA,,
42089,69,0207010054,HUAGRA HUILCA,,
42090,1374,0105210095,ILUSION,,
42091,1068,0213050013,DURAZNO,,
42092,687,0210070037,COCHAS,,
42093,1016,0101010039,OCHOCMAL,,
42094,97,0210100022,ICHICVISCAS,,
42095,691,0210110009,TULLCA,,
42096,288,0210140129,HUALLACANCHA,,
42097,288,0210140152,ANTAMINA,,
42098,1016,0101010040,PUENTE UTCUBAMBA,,
42099,1016,0101010041,WINCUCHO,,
42100,726,0101090172,TINGOMONTE,,
42101,70,0211010021,VISTA ALEGRE,,
42102,1778,0211050022,HUAYOPAMPA,,
42103,908,0212030014,COLCASH,,
42104,908,0212030039,OCUYOC,,
42105,911,0212060032,LLUCHQUI,,
42106,579,0101020001,ASUNCION,,
42107,579,0101020002,VISTA HERMOSA,,
42108,1374,0105210098,REO,,
42109,579,0101020003,CHORRO,,
42110,579,0101020004,RACHIL,,
42111,579,0101020005,BATAN,,
42112,579,0101020006,POLLAN,,
42113,579,0101020007,SIOGUE,,
42114,579,0101020008,ASTRA,,
42115,1751,0214060080,ANTACHACRA,,
42116,1751,0214060110,ANCUSH,,
42117,80,0215030039,CUMBAL,,
42118,80,0215030106,LLAMACOCHA,,
42119,80,0215030131,LECHIPUQUIO,,
42120,82,0215050035,CHUSGON,,
42121,597,0215060002,RINCONADA,,
42122,1751,0214060095,ULCHUPUQUIO,,
42123,1046,0215080036,HUAQUILLACTA,,
42124,1717,0215090024,ROMERO,,
42125,931,0215100027,COCHUCO,,
42126,1751,0214060096,QUERUPUQUIO,,
42127,579,0101020011,ODON,,
42128,325,0214070020,PISHAYPAJ,,
42129,1792,0216010208,ESCUDERO MINAS,,
42130,1767,0214100006,HUAYALPUNA,,
42131,947,0101030001,BALSAS,,
42132,87,0217020069,TSHURURO,,
42133,391,0217090017,COLLUMPE,,
42134,215,0218020054,PACCHA,,
42135,947,0101030002,GOLLON,,
42136,48,0218040053,YUPAC,,
42137,909,0218060023,PALENQUE,,
42138,92,0218090018,NUEVO HORIZONTE,,
42139,1049,0219070026,COLLOTA,,
42140,1766,0219080050,SHAHUANA,,
42141,947,0101030003,ACHUPAS,,
42142,947,0101030004,ILLABAMBA,,
42143,947,0101030005,CHANCHILLO,,
42144,947,0101030006,SAULLAMUR,,
42145,1141,0301030029,CHUPAORCCO,,
42146,1141,0301030091,PALCCA PAMPA,,
42147,1124,0301060068,SOQOS,,
42148,726,0101090173,LOMIA,,
42149,947,0101030007,SACSHE,,
42150,726,0101090174,SHASQUIVO,,
42151,726,0101090175,GUINTO,,
42152,726,0101090176,ACHOPA,,
42153,726,0101090177,RERO,,
42154,947,0101030008,CASAS VIEJAS,,
42155,726,0101090178,QUINUA,,
42156,726,0101090179,YUTAPINA,,
42157,726,0101090180,TINTES,,
42158,947,0101030009,CHACANTO,,
42159,947,0101030010,PAGNA,,
42160,947,0101030011,LUMBAY,,
42161,726,0101090181,TOCHE PAMPA,,
42162,726,0101090182,JUITMAL,,
42163,726,0101090183,CUCHAPATA,,
42164,726,0101090184,CUNDUL,,
42165,947,0101030012,HORNOPAMPA,,
42166,1206,0506180009,CCAHUIÑA,,
42167,462,0506190102,TACSA PUCARA,,
42168,175,0506210048,CCELLO,,
42169,464,0507010010,PUISA,,
42170,219,0405170509,UTAÑUMA,,
42171,464,0507010054,TARAPATA,,
42172,464,0507010126,HUISCAHUISCA,,
42173,464,0507010258,PUYSA,,
42174,464,0507010280,PACAYANO,,
42175,1826,0507040043,CCOLLCCAPUQUIO,,
42176,1094,0303010012,LLOQQUE,,
42177,1094,0303010073,HUARACCHACA,,
42178,947,0101030013,MANANTIAL,,
42179,1086,0303030035,FILLOCRUNI,,
42180,1093,0303040214,AMAYANI,,
42181,104,0303050021,JAPUTA,,
42182,1089,0303070052,BALCON,,
42183,947,0101030014,SAN BASILIO,,
42184,827,0304020021,CCASA CANCHA,,
42185,947,0101030015,EMBON,,
42186,162,0304060002,CCELOQUISHKA,,
42187,162,0304060083,TAYACERCA,,
42188,389,0304080067,COLLCCAPAMPA,,
42189,1133,0304090047,MAUCALLACTA,,
42190,1133,0304090060,CCOCCOTE HUANE,,
42191,988,0304100012,HORNOBAMBA,,
42192,1131,0304110017,LLACTAPATA,,
42193,1139,0304150046,CCALACHACA,,
42194,947,0101030016,JAGUAY,,
42195,343,0304170010,VILLQUE,,
42196,343,0304170017,LLULLASA,,
42197,343,0304170042,CALLPA,,
42198,132,0305010024,POTRERO,,
42199,343,0304170050,NOKAYO,,
42200,947,0101030019,HUANABAMBA,,
42201,947,0101030020,TUEN,,
42202,947,0101030021,LAS PALMAS,,
42203,947,0101030022,PAPURCO,,
42204,947,0101030023,LAS CUEVAS,,
42205,992,0305040085,PIRURO,,
42206,947,0101030024,LA PLAYA,,
42207,947,0101030025,LAS ESCOBAS,,
42208,947,0101030027,MINAS,,
42209,1135,0306030013,CASCABAMBILLA,,
42210,1870,0306110028,TARAPAMPA,,
42211,1108,0307010075,SALLIPAMPA,,
42212,1108,0307010104,JAYAORCCO,,
42213,1132,0307020038,CAMPANA PATA,,
42214,1090,0307130025,TINIRIAPATA,,
42215,860,0401080076,EL TRIANGULO,,
42216,947,0101030032,LA PLAYA DEL MARAÑON,,
42217,857,0401140026,CAMBAYA,,
42218,947,0101030033,LLUSHCA,,
42219,137,0101040001,CHETO,,
42220,35,0401250020,LA BALLON,,
42221,450,0401280008,CULLPA,,
42222,137,0101040002,SALICAS,,
42223,137,0101040004,FORTALEZA,,
42224,384,0402060007,CHIGUAY,,
42225,384,0402060021,EL SOCIO,,
42226,528,0402070012,HUARANGO,,
42227,528,0402070033,CARRIZALES,,
42228,1871,0403020004,VISIJA,,
42229,124,0403030010,LA BODEGA,,
42230,1872,0403050028,CHINGO,,
42231,52,0403080026,LA BANDA,,
42232,904,0403120029,HORQUETILLA,,
42233,137,0101040005,AGUA BLANCA,,
42234,137,0101040007,SANTA ELENA,,
42235,220,0404100094,PAYAMPA,,
42236,137,0101040009,SALINAS,,
42237,13,0405040327,JUNTUTA,,
42238,137,0101040011,GAJMAL,,
42239,137,0101040012,AYAYACO,,
42240,137,0101040013,PUMA YACU,,
42241,13,0405040754,SURAJE,,
42242,93,0405050322,TICA TICA,,
42243,93,0405050414,HUAÑACCAYA,,
42244,137,0101040016,HUACAPAMPA,,
42245,903,0405100050,ACCITINQUIÑA,,
42246,34,0405110003,COLLPA CHICO,,
42247,137,0101040021,LLUY POTRERO,,
42248,137,0101040022,SHURUPCHO,,
42249,137,0101040025,MITO CHICO,,
42250,123,0101050001,CHILIQUIN,,
42251,123,0101050002,VITUYA,,
42252,13,0405040137,CHACOTERA,,
42253,1060,0405150087,SAITOCCO,,
42254,936,0405160054,HUAYCA (WIRUNTA),,
42255,219,0405170009,ACCOTIRA,,
42256,219,0405170046,HUITUTO,,
42257,219,0405170496,UTALACA,,
42258,141,0405190132,WITUPAMPA,,
42259,141,0405190198,TAQUIPALQA,,
42260,13,0405040162,VISTA ALEGRE,,
42261,46,0406010042,PLATERO PAMPA,,
42262,13,0405040183,CHILANILLA,,
42263,143,0406030111,LLAPANHUYO,,
42264,879,0406060017,SANTA MARTA,,
42265,1062,0408030010,LLAUTANA,,
42266,554,0408040030,AGUAS CALIENTES,,
42267,946,0408050016,TEOCCO,,
42268,13,0405040204,PUCANOCO,,
42269,27,0408060135,CHACCACHATA,,
42270,1051,0408090015,PACHAPAGUI,,
42271,1854,0501090033,AURENCCA,,
42272,123,0101050003,YURUMARCA,,
42273,1868,0501110008,MARCO CUCHO,,
42274,123,0101050004,CHALLO,,
42275,123,0101050005,TAUPA,,
42276,123,0101050006,VININGUIL,,
42277,1857,0502010024,MUCHCALLA,,
42278,123,0101050007,RETAMA,,
42279,13,0405040386,COTAÑA,,
42280,13,0405040564,PAMPAHUARAYA,,
42281,826,0502050119,CCELLO CANCHA,,
42282,826,0502050325,PIPIÑOCHAYOC,,
42283,1847,0502060032,TOMAS VALLE,,
42284,668,0503010016,APACHETA,,
42285,668,0503010087,CHACLLA TIRANA,,
42286,668,0503010106,ANOJARA,,
42287,1218,0503030009,VAQUILLAPAMPA,,
42288,1218,0503030030,CORIPAMPA,,
42289,123,0101050008,ALIZO,,
42290,123,0101050009,SEMITA,,
42291,13,0405040668,HUITLLANE,,
42292,1850,0504050049,CAPITAN,,
42293,455,0504060020,CCASIPATA,,
42294,455,0504060046,HUARANCCAYOC,,
42295,123,0101050010,CHILA,,
42296,123,0101050011,PULBILON,,
42297,1002,0505010106,CAUCAS,,
42298,131,0505020055,TOTORA BAMBA,,
42299,726,0101090185,SANCHE CUNGA,,
42300,726,0101090186,LANCHEUAYCO,,
42301,726,0101090187,YAÑACO,,
42302,726,0101090188,CUENGOTE,,
42303,994,0505080081,HUAYRAHUAYRA,,
42304,587,0809090091,CHINCHIPATA,,
42305,123,0101050012,SENGACHE,,
42306,123,0101050013,LA AGUAÑA,,
42307,1844,0506020012,SHIARA,,
42308,123,0101050014,TAUPAHUAYCO,,
42309,1407,0506030032,HUANAHUIRE,,
42310,123,0101050015,LLAMAMARCA,,
42311,123,0101050016,TUNASPATA,,
42312,583,0506070101,SACSACCACCA,,
42313,583,0506070125,PUQUIOFALDA,,
42314,780,0506080032,OYOCA,,
42315,123,0101050017,LARAN,,
42316,780,0506080135,MACHUCANCHA,,
42317,780,0506080158,FIOCCOCHA,,
42318,1842,0506100041,HULAHUATO,,
42319,1842,0506100066,PUNA TUCCI,,
42320,1841,0506110029,CCOCHA,,
42321,123,0101050018,VENCE,,
42322,123,0101050020,LECHAC,,
42323,1841,0506110271,SERINA PATA,,
42324,123,0101050021,PUECHCAL,,
42325,123,0101050022,SAN CRISTOBAL,,
42326,123,0101050024,TUNAS,,
42327,123,0101050026,OBSAC,,
42328,456,0506170004,JACHAY PATA,,
42329,456,0506170025,ASAHUOCCE,,
42330,456,0506170064,RANRA CUCHO,,
42331,123,0101050027,LEGIA,,
42332,174,0507050145,ARIZONA,,
42333,580,0507070058,CCARCACCARCA,,
42334,219,0405170555,PATACCASCCA,,
42335,219,0405170576,PICHANUYO,,
42336,1405,0508010026,ASINGA,,
42337,1837,0508020018,CRUZ PANPA,,
42338,176,0508060009,PULLAU,,
42339,176,0508060086,TAUPI CERCA,,
42340,1105,0509030010,CHUNCUNI,,
42341,1845,0509060015,CARANCANI,,
42342,471,0509110005,HACERHUACHO,,
42343,471,0509110041,TACCRA PATA,,
42344,141,0405190206,AUCCASAYA,,
42345,557,0510020021,VILLA CULLUBAMBA,,
42346,123,0101050028,TAIJO,,
42347,461,0510120031,HUANCANO PATA,,
42348,123,0101050029,CACTRON,,
42349,123,0101050030,CUELCHO,,
42350,141,0405190361,AQUIJATA,,
42351,123,0101050032,SANTA ROSA CUELCHO,,
42352,123,0101050033,CULAO,,
42353,1403,0511010003,AYNANCCASA,,
42354,123,0101050034,ESTANCIA,,
42355,123,0101050035,CORRALES,,
42356,1403,0511010049,SILLABAMBA,,
42357,123,0101050036,MORILLO,,
42358,123,0101050037,OSENGACHE,,
42359,123,0101050041,CHUMAL,,
42360,191,0601070050,EL POTRERO,,
42361,946,0408050065,LLANCCACCHO,,
42362,1704,0601110033,TUYORCO,,
42363,1197,0803070100,AHUANCHOQUE,,
42364,960,0602010003,LAS MARGARITAS,,
42365,123,0101050043,CUCHAPAMPA,,
42366,123,0101050045,VISTA HERMOSA,,
42367,668,0503010147,CHACLAPAMPA,,
42368,123,0101050046,SAN ANTONIO,,
42369,668,0503010150,HABASCCOCHA,,
42370,1727,0101060001,CHUQUIBAMBA,,
42371,195,0603050019,CUSCO,,
42372,1727,0101060002,LA MONTAÑA,,
42373,1723,0603090026,DUENDE,,
42374,781,0806010301,LOS ANDES QQUELLO CCAKA,,
42375,1185,0904020105,ORCCONCANCHA,,
42376,973,0604110011,UCHURRUME,,
42377,668,0503010207,HISCAY WASI,,
42378,1727,0101060003,CHUMBOL,,
42379,1727,0101060004,PULCHUC,,
42380,1727,0101060006,MALPASO,,
42381,668,0503010209,CCASACANCHA,,
42382,1712,0605010053,HUABO,,
42383,1712,0605010069,LAON,,
42384,741,0605020011,CERRO PRIETO,,
42385,741,0605020024,EL HIGUERON,,
42386,574,0807050019,CCOTAÑA,,
42387,236,0605030043,PEÑA BLANCA,,
42388,1556,0605060012,LAS LAJAS,,
42389,1556,0605060028,PORCOT,,
42390,1556,0605060061,LA QUESERA,,
42391,1364,0606030030,NARANJOS,,
42392,668,0503010210,CHUSPIYOCC,,
42393,668,0503010211,CRUZ PATA,,
42394,1078,0606020030,TOCHEPAMPA,,
42395,1727,0101060009,COCHABAMBA,,
42396,1727,0101060010,JAJA,,
42397,531,0606070047,GUARANGAYOC,,
42398,1727,0101060011,VISTA ALEGRE,,
42399,1727,0101060012,ERACONGA,,
42400,1727,0101060016,TAURIPAMPA,,
42401,668,0503010215,MUELA,,
42402,965,0808040206,QUINSA ORCO,,
42403,668,0503010216,ARTIZA,,
42404,263,0808050220,PACOBAMBA,,
42405,668,0503010217,PICHIU,,
42406,1185,0904020177,ANGAS,,
42407,217,0608010122,LAS PALMERITAS,,
42408,1727,0101060018,LA MORADA,,
42409,1727,0101060020,CHIBOL - YACO,,
42410,668,0503010219,PARIA,,
42411,668,0503010220,LLAJUA,,
42412,1727,0101060021,JUGO,,
42413,668,0503010222,PACHAS,,
42414,409,0608070052,INFIERNILLO,,
42415,1727,0101060022,PINDUC,,
42416,739,0608100064,LINTERNA,,
42417,1727,0101060023,HUANABAMBA,,
42418,969,0904040008,CCASACANCHA,,
42419,668,0503010226,USACANCHA,,
42420,668,0503010227,UCHPA,,
42421,1208,0503020044,LACHOC HUAYCCU,,
42422,1727,0101060024,TULPAC,,
42423,1208,0503020068,QOCCRALLA,,
42424,1727,0101060025,CHOROPAMPA,,
42425,1144,0812080011,URPICANCHA,,
42426,1376,0613040020,LA PALIZADA,,
42427,1145,0801020028,CHARAMPAMPA,,
42428,1174,0801040058,TANQARHUACHUNA,,
42429,1208,0503020120,HUÑAPAHUASI,,
42430,1129,0802010015,CALLAHUALPA,,
42431,1129,0802010039,CAPILLA SIQUI,,
42432,1134,0802030035,YANAMANCHA,,
42433,1218,0503030012,CHAROPUCRO,,
42434,1218,0503030013,CCOLLPAPAMPA,,
42435,1111,0802050138,CHUSAC HUASI,,
42436,1120,0802060076,CHILLCA PAMPA,,
42437,1196,0803040142,QANTURATA,,
42438,1727,0101060026,LLUMBUY,,
42439,1198,0803060097,MAUKALLACTA,,
42440,1198,0803060120,ANCARAPAMPA,,
42441,1197,0803070012,SAYLLAPATA,,
42442,970,0804010031,CHUSPITACANA,,
42443,1727,0101060027,BOQUIN,,
42444,970,0804010076,MOLLANDAY,,
42445,1727,0101060029,PAMPA LA ARENA,,
42446,1727,0101060030,LA COLPA,,
42447,1200,0804030069,HUACCALLUPATA,,
42448,669,1002030080,TOLGAYAN,,
42449,267,0804080136,ACSA,,
42450,1092,0805020131,HATUN PUKRU KARPARACHI,,
42451,1097,0805040016,SUNCHUYU,,
42452,1097,0805040045,CONDE VILUYO,,
42453,196,0805050074,PICHULLANI,,
42454,702,0805060016,UNUMPAMPA,,
42455,1727,0101060031,OPABAN,,
42456,781,0806010195,TINGABAMBA MACHACOYO,,
42457,1727,0101060033,CANAAN,,
42458,1085,0806040075,MAMUERA PATALLACTA,,
42459,1085,0806040089,OCCOBAMBA,,
42460,257,0806050014,TTALLA,,
42461,257,0806050049,CHAUPIHUASI,,
42462,1727,0101060034,AÑAZCO PUEBLO,,
42463,1218,0503030057,ANTACANCHA,,
42464,569,0806060054,WATACCACCA,,
42465,1727,0101060035,BUENOS AIRES,,
42466,1727,0101060036,CHALLACANCHA,,
42467,964,0807060068,CHOCCELLO,,
42468,964,0807060072,PARARANI,,
42469,642,0807080111,APACHAMARCA,,
42470,642,0807080193,CONDORCCOCHA,,
42471,1218,0503030061,AJOCANCHA,,
42472,642,0807080233,CULLPAPAMPA,,
42473,642,0807080286,BUENA VISTA,,
42474,642,0807080346,PUMACOCHA,,
42475,1218,0503030062,HUANCACANCHA,,
42476,262,0808010084,CAQUINCURA,,
42477,262,0808010119,SUPO,,
42478,1727,0101060038,PINDUCCILLO,,
42479,262,0808010223,CHUROPUCLLANI,,
42480,1727,0101060040,HUYLLA,,
42481,1064,0808020104,SOQQUE,,
42482,1727,0101060041,PALTARRUME,,
42483,1727,0101060042,PACPACONGA,,
42484,1218,0503030112,HUANCAHUACHO,,
42485,245,0808030411,TARUCUYO,,
42486,965,0808040157,CAMARITAÑA,,
42487,263,0808050050,PICHU,,
42488,263,0808050178,JARUMA PACOBAMBILLA,,
42489,945,0808070117,TAMBOHUAYCCO,,
42490,945,0808070134,SANORCCOTA,,
42491,1727,0101060043,ALCAPARROSA,,
42492,1522,1001050114,HUACARAGRA,,
42493,1727,0101060048,EL NARANJAL,,
42494,1727,0101060050,AGUACATE,,
42495,1727,0101060051,PALENQUE,,
42496,995,0809070019,9 DE DICIEMBRE,,
42497,995,0809070041,MASERINE,,
42498,1727,0101060052,ALGODON,,
42499,292,0809080036,YANANTIN,,
42500,292,0809080144,UCHUPATA,,
42501,1727,0101060053,EL REPOSO,,
42502,587,0809090019,AZUL MAYO,,
42503,126,0101070001,GRANADA,,
42504,1218,0503030140,OCCOTUNA,,
42505,126,0101070002,SUGMAL,,
42506,126,0101070003,DIOSAN,,
42507,587,0809090020,ESMERALDA,,
42508,983,0810010042,CHINCHAN,,
42509,1125,0810020006,CHAMINA,,
42510,1125,0810020052,MAYUHUARA,,
42511,1143,0810030039,HABASBAMBA,,
42512,1137,0810040016,KJURA-KJURA,,
42513,1210,0503040119,HUACHUCO,,
42514,1122,0810070016,RUMITICTI,,
42515,1210,0503040139,ORCCOHUASI,,
42516,126,0101070005,CALVICHE,,
42517,126,0101070006,GUILLIPCHA,,
42518,126,0101070007,SAVIAJCHA,,
42519,314,0811010119,MOQOWASI,,
42520,314,0811010146,PUMARANRA,,
42521,126,0101070008,CAMELLAN,,
42522,603,1005010150,CARHUACOCHA,,
42523,1846,0506010115,PUQUIALNILLOCC,,
42524,126,0101070010,CHILLAN,,
42525,126,0101070011,AIRECAMPO,,
42526,126,0101070012,GORGE,,
42527,1648,0811030256,VENASQASA,,
42528,126,0101070013,SHUNDURA,,
42529,126,0101070014,SAN JUAN DE EÑARA,,
42530,107,0812100179,SIGRINA,,
42531,587,0809090021,VILLA CARMEN,,
42532,981,0101080001,HUANCAS,,
42533,981,0101080002,YUNGA,,
42534,981,0101080003,LA HOYA,,
42535,1647,0813040026,PALCCAY,,
42536,1098,0813050013,PITIC,,
42537,1846,0506010154,A CORRAL,,
42538,981,0101080005,LA PITAYA,,
42539,981,0101080007,MARAY PAMPA,,
42540,640,1010010123,YALGOY,,
42541,268,0901030167,PILCO CANCHA,,
42542,726,0101090001,LA JALCA,,
42543,726,0101090002,CAJSHEJ,,
42544,726,0101090003,QUISHUAL,,
42545,726,0101090004,SAMANA,,
42546,726,0101090005,ACHUPA,,
42547,726,0101090006,BUENAVISTA,,
42548,394,0901150008,HUARON,,
42549,726,0101090008,HUACAS,,
42550,1169,0901160031,SURACCOCHA,,
42551,1150,0901170042,RUPAPACANA,,
42552,726,0101090009,NUEVO HUACAS,,
42553,1153,0902060026,CANDELAPAMPA,,
42554,726,0101090010,YUMAL,,
42555,726,0101090011,SHINGACHE,,
42556,474,0904010028,LA LIBERTAD,,
42557,726,0101090012,BUIQUIL,,
42558,474,0904010101,ACCOPUCRO,,
42559,1846,0506010186,MILLCCAY,,
42560,474,0904010200,CHILLIHUA,,
42561,1185,0904020009,CCOLLOTA,,
42562,1185,0904020027,ISPATI,,
42563,1185,0904020119,MAYON CANCHA,,
42564,1163,0904030022,PATARACANCHA,,
42565,1163,0904030041,ESPIRITU,,
42566,1846,0506010187,TINQUICORRAL,,
42567,968,0904050060,ASTO BAMBA,,
42568,726,0101090013,QUIMBALERAN,,
42569,726,0101090014,MONSTIS,,
42570,726,0101090015,PACHAJ,,
42571,963,0904110092,CHULUNCCOPATA,,
42572,1115,0904120074,SEQUIACCAWAN,,
42573,1201,0904130027,TRANCAPAMPA,,
42574,1038,0905010022,MARCABAMBA,,
42575,726,0101090016,ALONSO DE ALVARADO,,
42576,726,0101090017,TENERIA,,
42577,1479,0905060021,CHIHUANPATA,,
42578,1430,0905070039,BUTICAYOC (BUTIJAYOCC),,
42579,652,0905090022,POMACCAYOC,,
42580,276,0906010032,PAMBLAY,,
42581,726,0101090021,SAN PEDRO CRUZ,,
42582,1466,0906020026,MARCO PATA,,
42583,1605,0906030003,CCATUNCORRAL,,
42584,1605,0906030086,TAMBO NUEVO,,
42585,1598,0906060076,SAYWA,,
42586,1598,0906060100,SOCCOJAJA,,
42587,449,0906070064,RANRACUCHO CAPILLA,,
42588,726,0101090022,CULLUNA,,
42589,726,0101090023,SHOIME,,
42590,449,0906070199,PUNCO,,
42591,449,0906070296,PATACANCHA,,
42592,1607,0906080018,HUARANCCAYOC,,
42593,726,0101090024,ZUTA,,
42594,1643,0906090066,ACHACA,,
42595,1226,0906100027,LLOCCEYOC,,
42596,1226,0906100051,APATA,,
42597,1226,0906100064,YURAC YURAC,,
42598,1610,0906110011,CHILCA,,
42599,296,0906130109,QUILLACHASCCA,,
42600,1407,0506030035,SACCRAHUA,,
42601,1496,0906150041,PAMPA CRUZ,,
42602,587,0809090024,CHONTABAMBA,,
42603,587,0809090026,ESPIRITUPAMPA,,
42604,565,1202060039,MILLIPATA,,
42605,1562,1202100002,PERDON PAMPA,,
42606,726,0101090108,UCHILLO,,
42607,548,1203020208,LA LIBERTAD,,
42608,726,0101090109,TABLON,,
42609,726,0101090110,CATUJ,,
42610,1482,1203060024,CHILPES,,
42611,444,1204060002,HUAROS,,
42612,726,0101090111,OCNAS,,
42613,1368,0101130042,MACHOTRANCA,,
42614,1234,0907060029,CORPACANCHA,,
42615,1234,0907060035,HORNOPATA,,
42616,726,0101090112,CHUCLLAS,,
42617,726,0101090114,LINDAGUA,,
42618,726,0101090116,SAN ANDRES PAMPA,,
42619,726,0101090123,LAMUD CUCHO,,
42620,726,0101090125,RESOTE,,
42621,1368,0101130047,IGRON,,
42622,726,0101090126,TIMBUJ,,
42623,726,0101090127,BUENAVISTA,,
42624,726,0101090128,LLAUPIN,,
42625,726,0101090129,LA UNION,,
42626,726,0101090130,CHIMAL,,
42627,726,0101090131,GUAMBAL,,
42628,1639,1205030231,TACCRON,,
42629,301,1205040018,PUTAJA,,
42630,300,1206010023,ZAPALLAR,,
42631,300,1206010114,BELEN,,
42632,726,0101090132,DESMONTE,,
42633,726,0101090133,ROMEROPATA,,
42634,726,0101090134,CHAMBUL,,
42635,726,0101090135,LUILIPE,,
42636,726,0101090136,TRANCA URCO,,
42637,726,0101090137,CHAPANA,,
42638,726,0101090138,CUNDUL BELEN,,
42639,726,0101090139,CHIMBILLA,,
42640,726,0101090140,HUAÑIL,,
42641,726,0101090025,CANGUILLO,,
42642,1449,0907110018,YAURIHUANCA,,
42643,1409,0506040002,HUANTAYMISA,,
42644,1409,0506040003,CONTY HUAYCCO,,
42645,1411,0907210017,GALVISTAMBO,,
42646,1412,0907220005,PUTAJA,,
42647,726,0101090026,UBILON,,
42648,726,0101090027,ZETENAS,,
42649,726,0101090028,SHIHUAL,,
42650,726,0101090029,CUANCHE,,
42651,726,0101090030,TOLAPE,,
42652,704,1001030069,CHACABAMBA,,
42653,1409,0506040006,CCANTOCCHA,,
42654,726,0101090031,YUMPE (NUEVO YUMPE),,
42655,520,1001060022,MILLOMILLO,,
42656,520,1001060048,LUCMA TAMBO,,
42657,1523,1001080045,HUACRACANCA,,
42658,1523,1001080136,GLORIAPATA,,
42659,726,0101090032,CASHLON,,
42660,726,0101090033,CALATIJ,,
42661,726,0101090034,POTQUIN,,
42662,726,0101090035,CUITO,,
42663,726,0101090036,LOPETRANCA,,
42664,726,0101090037,LAMILAN,,
42665,1716,1308030038,CHUHUAPO,,
42666,927,1002010009,CANCHAHUACA,,
42667,1520,1002020113,CEBADA,,
42668,669,1002030015,AGOBAMBA,,
