id,provincia_id,codigo,nombre,capital,created_at,updated_at
277,91,021104,HUAYAN,HUAYAN,2025-10-27 19:17:39,2025-10-27 19:17:39
278,190,101102,CAHUAC,CAHUAC,2025-10-27 19:17:39,2025-10-27 19:17:39
279,182,130107,MOCHE,MOCHE,2025-10-27 19:17:39,2025-10-27 19:17:39
280,85,090111,MARISCAL CACERES,MARISCAL CACERES,2025-10-27 19:17:39,2025-10-27 19:17:39
281,112,150108,CHORRILLOS,CHORRILLOS,2025-10-27 19:17:39,2025-10-27 19:17:39
282,100,120419,MONOBAMBA,MONOBAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
283,163,061203,SAN LUIS,SAN LUIS GRANDE,2025-10-27 19:17:39,2025-10-27 19:17:39
284,100,120424,PANCAN,PANCAN,2025-10-27 19:17:39,2025-10-27 19:17:39
285,161,220901,TARAPOTO,TARAPOTO,2025-10-27 19:17:39,2025-10-27 19:17:39
286,44,060303,CORTEGANA,CHIMUCH (CORTEGANA),2025-10-27 19:17:39,2025-10-27 19:17:39
287,5,160206,LAGUNAS,LAGUNAS,2025-10-27 19:17:39,2025-10-27 19:17:39
288,90,021014,SAN MARCOS,SAN MARCOS,2025-10-27 19:17:39,2025-10-27 19:17:39
289,161,220914,SHAPAJA,SHAPAJA,2025-10-27 19:17:39,2025-10-27 19:17:39
290,8,090307,HUANCA-HUANCA,HUANCA-HUANCA,2025-10-27 19:17:39,2025-10-27 19:17:39
291,165,211210,SAN PEDRO DE PUTINA PUNCO,PUTINA PUNCO,2025-10-27 19:17:39,2025-10-27 19:17:39
292,104,080908,SANTA TERESA,SANTA TERESA,2025-10-27 19:17:39,2025-10-27 19:17:39
293,9,080303,CACHIMAYO,CACHIMAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
294,165,211203,LIMBANI,LIMBANI,2025-10-27 19:17:39,2025-10-27 19:17:39
295,143,081104,COLQUEPATA,COLQUEPATA,2025-10-27 19:17:39,2025-10-27 19:17:39
296,95,090613,SANTIAGO DE CHOCORVOS,SANTIAGO DE CHOCORVOS,2025-10-27 19:17:39,2025-10-27 19:17:39
297,152,081209,MARCAPATA,MARCAPATA,2025-10-27 19:17:39,2025-10-27 19:17:39
298,52,210402,DESAGUADERO,DESAGUADERO,2025-10-27 19:17:39,2025-10-27 19:17:39
299,89,020101,HUARAZ,HUARAZ,2025-10-27 19:17:39,2025-10-27 19:17:39
300,169,120601,SATIPO,SATIPO,2025-10-27 19:17:39,2025-10-27 19:17:39
301,103,120504,ULCUMAYO,ULCUMAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
302,50,030608,RANRACANCHA,RANRACANCHA,2025-10-27 19:17:39,2025-10-27 19:17:39
303,140,081009,YAURISQUE,YAURISQUE,2025-10-27 19:17:39,2025-10-27 19:17:39
304,28,150301,CAJATAMBO,CAJATAMBO,2025-10-27 19:17:39,2025-10-27 19:17:39
305,169,120605,PAMPA HERMOSA,MARIPOSA,2025-10-27 19:17:39,2025-10-27 19:17:39
306,179,120704,HUASAHUASI,HUASAHUASI,2025-10-27 19:17:39,2025-10-27 19:17:39
307,179,120708,SAN PEDRO DE CAJAS,SAN PEDRO DE CAJAS,2025-10-27 19:17:39,2025-10-27 19:17:39
308,117,100702,CHOLON,SAN PEDRO DE CHONTA,2025-10-27 19:17:39,2025-10-27 19:17:39
309,178,230404,ESTIQUE-PAMPA,ESTIQUE-PAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
310,49,110205,EL CARMEN,EL CARMEN,2025-10-27 19:17:39,2025-10-27 19:17:39
311,191,120807,SANTA BARBARA DE CARHUACAYAN,SANTA BARBARA DE CARHUACAYAN,2025-10-27 19:17:39,2025-10-27 19:17:39
312,182,130103,FLORENCIA DE MORA,FLORENCIA DE MORA,2025-10-27 19:17:39,2025-10-27 19:17:39
313,98,040703,DEAN VALDIVIA,LA CURVA,2025-10-27 19:17:39,2025-10-27 19:17:39
314,143,081101,PAUCARTAMBO,PAUCARTAMBO,2025-10-27 19:17:39,2025-10-27 19:17:39
315,120,180103,CUCHUMBAYA,CUCHUMBAYA,2025-10-27 19:17:39,2025-10-27 19:17:39
316,185,081306,OLLANTAYTAMBO,OLLANTAYTAMBO,2025-10-27 19:17:39,2025-10-27 19:17:39
317,142,130808,PARCOY,PARCOY,2025-10-27 19:17:39,2025-10-27 19:17:39
318,97,180302,EL ALGARROBAL,EL ALGARROBAL,2025-10-27 19:17:39,2025-10-27 19:17:39
319,152,081203,CAMANTI,QUINCE MIL,2025-10-27 19:17:39,2025-10-27 19:17:39
320,125,200406,SALITRAL,SALITRAL,2025-10-27 19:17:39,2025-10-27 19:17:39
321,7,030203,CHIARA,CHIARA,2025-10-27 19:17:39,2025-10-27 19:17:39
322,178,230405,SITAJARA,SITAJARA,2025-10-27 19:17:39,2025-10-27 19:17:39
323,122,160107,NAPO,SANTA CLOTILDE,2025-10-27 19:17:39,2025-10-27 19:17:39
324,122,160110,TORRES CAUSANA,PANTOJA,2025-10-27 19:17:39,2025-10-27 19:17:39
325,128,021407,LLIPA,LLIPA,2025-10-27 19:17:39,2025-10-27 19:17:39
326,17,030413,SORAYA,SORAYA,2025-10-27 19:17:39,2025-10-27 19:17:39
327,77,100403,COCHABAMBA,COCHABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
328,80,100507,MONZON,MONZON,2025-10-27 19:17:39,2025-10-27 19:17:39
329,130,190308,CONSTITUCION,CONSTITUCION,2025-10-27 19:17:39,2025-10-27 19:17:39
330,111,100603,HERMILIO VALDIZAN,HERMILIO VALDIZAN,2025-10-27 19:17:39,2025-10-27 19:17:39
331,111,100602,DANIEL ALOMIA ROBLES,DANIEL ALOMIA ROBLES (PUMAHUASI),2025-10-27 19:17:39,2025-10-27 19:17:39
332,92,150724,SAN PEDRO DE CASTA,SAN PEDRO DE CASTA,2025-10-27 19:17:39,2025-10-27 19:17:39
333,115,010517,SAN FRANCISCO DEL YESO,SAN FRANCISCO DEL YESO,2025-10-27 19:17:39,2025-10-27 19:17:39
334,134,100802,CHAGLLA,CHAGLLA,2025-10-27 19:17:39,2025-10-27 19:17:39
335,152,081201,URCOS,URCOS,2025-10-27 19:17:39,2025-10-27 19:17:39
336,7,030213,SAN JERONIMO,SAN JERONIMO,2025-10-27 19:17:39,2025-10-27 19:17:39
337,29,080407,TARAY,TARAY,2025-10-27 19:17:39,2025-10-27 19:17:39
338,127,110301,NASCA,NASCA,2025-10-27 19:17:39,2025-10-27 19:17:39
339,68,100307,CHUQUIS,CHUQUIS,2025-10-27 19:17:39,2025-10-27 19:17:39
340,173,200602,BELLAVISTA,BELLAVISTA,2025-10-27 19:17:39,2025-10-27 19:17:39
341,173,200601,SULLANA,SULLANA,2025-10-27 19:17:39,2025-10-27 19:17:39
342,86,120119,HUANCAN,HUANCAN,2025-10-27 19:17:39,2025-10-27 19:17:39
343,17,030417,YANACA,YANACA,2025-10-27 19:17:39,2025-10-27 19:17:39
344,96,110105,PACHACUTEC,PAMPA DE TATE,2025-10-27 19:17:39,2025-10-27 19:17:39
345,173,200604,LANCONES,LANCONES,2025-10-27 19:17:39,2025-10-27 19:17:39
346,96,110109,SAN JOSE DE LOS MOLINOS,SAN JOSE DE LOS MOLINOS,2025-10-27 19:17:39,2025-10-27 19:17:39
347,191,120810,YAULI,YAULI,2025-10-27 19:17:39,2025-10-27 19:17:39
348,96,110113,TATE,TATE DE LA CAPILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
349,96,110111,SANTIAGO,SANTIAGO,2025-10-27 19:17:39,2025-10-27 19:17:39
350,181,221005,UCHIZA,UCHIZA,2025-10-27 19:17:39,2025-10-27 19:17:39
351,43,040501,CHIVAY,CHIVAY,2025-10-27 19:17:39,2025-10-27 19:17:39
352,40,020801,CASMA,CASMA,2025-10-27 19:17:39,2025-10-27 19:17:39
353,43,040509,ICHUPAMPA,ICHUPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
354,115,010520,SANTA CATALINA,SANTA CATALINA,2025-10-27 19:17:39,2025-10-27 19:17:39
355,10,030302,EL ORO,AYAHUAY,2025-10-27 19:17:39,2025-10-27 19:17:39
356,120,180104,SAMEGUA,SAMEGUA,2025-10-27 19:17:39,2025-10-27 19:17:39
357,32,080608,TINTA,TINTA,2025-10-27 19:17:39,2025-10-27 19:17:39
358,145,110501,PISCO,PISCO,2025-10-27 19:17:39,2025-10-27 19:17:39
359,21,220202,ALTO BIAVO,CUZCO,2025-10-27 19:17:39,2025-10-27 19:17:39
360,61,250101,CALLERIA,PUCALLPA,2025-10-27 19:17:39,2025-10-27 19:17:39
361,86,120129,SAN AGUSTIN,SAN AGUSTIN,2025-10-27 19:17:39,2025-10-27 19:17:39
362,43,040513,MADRIGAL,MADRIGAL,2025-10-27 19:17:39,2025-10-27 19:17:39
363,118,220605,PAJARILLO,PAJARILLO,2025-10-27 19:17:39,2025-10-27 19:17:39
364,86,120116,HUACRAPUQUIO,HUACRAPUQUIO,2025-10-27 19:17:39,2025-10-27 19:17:39
365,86,120130,SAN JERONIMO DE TUNAN,SAN JERONIMO DE TUNAN,2025-10-27 19:17:39,2025-10-27 19:17:39
366,168,131001,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,2025-10-27 19:17:39,2025-10-27 19:17:39
367,178,230402,HEROES ALBARRACIN,CHUCATAMANI,2025-10-27 19:17:39,2025-10-27 19:17:39
368,33,230204,CURIBAYA,CURIBAYA,2025-10-27 19:17:39,2025-10-27 19:17:39
369,124,210904,TILALI,TILALI,2025-10-27 19:17:39,2025-10-27 19:17:39
370,124,210902,CONIMA,CONIMA,2025-10-27 19:17:39,2025-10-27 19:17:39
371,43,040518,TUTI,TUTI,2025-10-27 19:17:39,2025-10-27 19:17:39
372,100,120405,CANCHAYLLO,CANCHAYLLO,2025-10-27 19:17:39,2025-10-27 19:17:39
373,100,120403,APATA,APATA,2025-10-27 19:17:39,2025-10-27 19:17:39
374,100,120413,LEONOR ORDOÑEZ,HUANCANI,2025-10-27 19:17:39,2025-10-27 19:17:39
375,161,220912,SAN ANTONIO,SAN ANTONIO,2025-10-27 19:17:39,2025-10-27 19:17:39
376,33,230202,CAIRANI,CAIRANI,2025-10-27 19:17:39,2025-10-27 19:17:39
377,100,120416,MASMA,MASMA,2025-10-27 19:17:39,2025-10-27 19:17:39
378,83,200301,HUANCABAMBA,HUANCABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
379,122,160113,SAN JUAN BAUTISTA,SAN JUAN,2025-10-27 19:17:39,2025-10-27 19:17:39
380,5,160202,BALSAPUERTO,BALSAPUERTO,2025-10-27 19:17:39,2025-10-27 19:17:39
381,90,021004,CHAVIN DE HUANTAR,CHAVIN DE HUANTAR,2025-10-27 19:17:39,2025-10-27 19:17:39
382,87,050403,HUAMANGUILLA,HUAMANGUILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
383,87,050404,IGUAIN,MACACHACRA,2025-10-27 19:17:39,2025-10-27 19:17:39
384,30,040206,OCOÑA,OCOÑA,2025-10-27 19:17:39,2025-10-27 19:17:39
385,135,250301,PADRE ABAD,AGUAYTIA,2025-10-27 19:17:39,2025-10-27 19:17:39
386,148,100901,PUERTO INCA,PUERTO INCA,2025-10-27 19:17:39,2025-10-27 19:17:39
387,84,210605,PUSI,PUSI,2025-10-27 19:17:39,2025-10-27 19:17:39
388,50,030607,URANMARCA,URANMARCA,2025-10-27 19:17:39,2025-10-27 19:17:39
389,17,030408,JUSTO APU SAHUARAURA,PICHIHUA,2025-10-27 19:17:39,2025-10-27 19:17:39
390,157,130901,HUAMACHUCO,HUAMACHUCO,2025-10-27 19:17:39,2025-10-27 19:17:39
391,153,021709,TAPACOCHA,TAPACOCHA,2025-10-27 19:17:39,2025-10-27 19:17:39
392,33,230203,CAMILACA,ALTO CAMILACA,2025-10-27 19:17:39,2025-10-27 19:17:39
393,129,130610,PARANDAY,PARANDAY,2025-10-27 19:17:39,2025-10-27 19:17:39
394,85,090115,PILCHACA,PILCHACA,2025-10-27 19:17:39,2025-10-27 19:17:39
395,98,040705,MEJIA,MEJIA,2025-10-27 19:17:39,2025-10-27 19:17:39
396,132,050809,SAN JOSE DE USHUA,SAN JOSE DE USHUA,2025-10-27 19:17:39,2025-10-27 19:17:39
397,18,210208,MUÑANI,MUÑANI,2025-10-27 19:17:39,2025-10-27 19:17:39
398,18,210209,POTONI,POTONI,2025-10-27 19:17:39,2025-10-27 19:17:39
399,78,060702,CHUGUR,CHUGUR,2025-10-27 19:17:39,2025-10-27 19:17:39
400,142,130811,SANTIAGO DE CHALLAS,CHALLAS,2025-10-27 19:17:39,2025-10-27 19:17:39
401,105,050512,UNION PROGRESO,SAN ANTONIO,2025-10-27 19:17:39,2025-10-27 19:17:39
402,135,250303,CURIMANA,CURIMANA,2025-10-27 19:17:39,2025-10-27 19:17:39
403,11,020305,MIRGAS,MIRGAS,2025-10-27 19:17:39,2025-10-27 19:17:39
404,166,021803,COISHCO,COISHCO,2025-10-27 19:17:39,2025-10-27 19:17:39
405,30,040202,JOSE MARIA QUIMPER,EL CARDO,2025-10-27 19:17:39,2025-10-27 19:17:39
406,195,240301,ZARUMILLA,ZARUMILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
407,99,060804,COLASAY,COLASAY,2025-10-27 19:17:39,2025-10-27 19:17:39
408,5,160211,TENIENTE CESAR LOPEZ ROJAS,SHUCUSHUYACU,2025-10-27 19:17:39,2025-10-27 19:17:39
409,99,060807,POMAHUACA,POMAHUACA,2025-10-27 19:17:39,2025-10-27 19:17:39
410,189,131202,CHAO,CHAO,2025-10-27 19:17:39,2025-10-27 19:17:39
411,62,020901,CORONGO,CORONGO,2025-10-27 19:17:39,2025-10-27 19:17:39
412,112,150107,CHACLACAYO,CHACLACAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
413,11,020301,LLAMELLIN,LLAMELLIN,2025-10-27 19:17:39,2025-10-27 19:17:39
414,155,220805,PARDO MIGUEL,NARANJOS,2025-10-27 19:17:39,2025-10-27 19:17:39
415,62,020902,ACO,ACO,2025-10-27 19:17:39,2025-10-27 19:17:39
416,161,220907,HUIMBAYOC,HUIMBAYOC,2025-10-27 19:17:39,2025-10-27 19:17:39
417,58,010403,RIO SANTIAGO,PUERTO GALILEA,2025-10-27 19:17:39,2025-10-27 19:17:39
418,184,160605,SARAYACU,DOS DE MAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
419,108,140308,OLMOS,OLMOS,2025-10-27 19:17:39,2025-10-27 19:17:39
420,112,150101,LIMA,LIMA,2025-10-27 19:17:39,2025-10-27 19:17:39
421,112,150102,ANCON,ANCON,2025-10-27 19:17:39,2025-10-27 19:17:39
422,118,220604,PACHIZA,PACHIZA,2025-10-27 19:17:39,2025-10-27 19:17:39
423,112,150109,CIENEGUILLA,CIENEGUILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
424,112,150113,JESUS MARIA,JESUS MARIA,2025-10-27 19:17:39,2025-10-27 19:17:39
425,112,150120,MAGDALENA DEL MAR,MAGDALENA DEL MAR,2025-10-27 19:17:39,2025-10-27 19:17:39
426,112,150121,PUEBLO LIBRE,PUEBLO LIBRE,2025-10-27 19:17:39,2025-10-27 19:17:39
427,112,150124,PUCUSANA,PUCUSANA,2025-10-27 19:17:39,2025-10-27 19:17:39
428,85,090104,CONAYCA,CONAYCA,2025-10-27 19:17:39,2025-10-27 19:17:39
429,112,150126,PUNTA HERMOSA,PUNTA HERMOSA,2025-10-27 19:17:39,2025-10-27 19:17:39
430,112,150129,SAN BARTOLO,SAN BARTOLO,2025-10-27 19:17:39,2025-10-27 19:17:39
431,36,210310,USICAYOS,USICAYOS,2025-10-27 19:17:39,2025-10-27 19:17:39
432,112,150137,SANTA ANITA,SANTA ANITA - LOS FICUS,2025-10-27 19:17:39,2025-10-27 19:17:39
433,89,020104,HUANCHAY,HUANCHAY,2025-10-27 19:17:39,2025-10-27 19:17:39
434,86,120107,CHILCA,CHILCA,2025-10-27 19:17:39,2025-10-27 19:17:39
435,79,220405,SACANCHE,SACANCHE,2025-10-27 19:17:39,2025-10-27 19:17:39
436,16,200202,FRIAS,FRIAS,2025-10-27 19:17:39,2025-10-27 19:17:39
437,16,200206,PACAIPAMPA,PACAIPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
438,146,200108,EL TALLAN,SINCHAO,2025-10-27 19:17:39,2025-10-27 19:17:39
439,20,150205,SUPE PUERTO,SUPE PUERTO,2025-10-27 19:17:39,2025-10-27 19:17:39
440,23,020503,ANTONIO RAYMONDI,RAQUIA,2025-10-27 19:17:39,2025-10-27 19:17:39
441,83,200303,EL CARMEN DE LA FRONTERA,SAPALACHE,2025-10-27 19:17:39,2025-10-27 19:17:39
442,145,110508,TUPAC AMARU INCA,TUPAC AMARU,2025-10-27 19:17:39,2025-10-27 19:17:39
443,25,150502,ASIA,ASIA,2025-10-27 19:17:39,2025-10-27 19:17:39
444,100,120406,CURICACA,EL ROSARIO,2025-10-27 19:17:39,2025-10-27 19:17:39
445,161,220908,JUAN GUERRA,JUAN GUERRA,2025-10-27 19:17:39,2025-10-27 19:17:39
446,161,220910,MORALES,MORALES,2025-10-27 19:17:39,2025-10-27 19:17:39
447,146,200111,LAS LOMAS,LAS LOMAS,2025-10-27 19:17:39,2025-10-27 19:17:39
448,170,200801,SECHURA,SECHURA,2025-10-27 19:17:39,2025-10-27 19:17:39
449,95,090607,PILPICHACA,PILPICHACA,2025-10-27 19:17:39,2025-10-27 19:17:39
450,12,040128,YURA,YURA,2025-10-27 19:17:39,2025-10-27 19:17:39
451,12,040119,SAN JUAN DE TARUCANI,TARUCANI,2025-10-27 19:17:39,2025-10-27 19:17:39
452,192,151007,CARANIA,CARANIA,2025-10-27 19:17:39,2025-10-27 19:17:39
453,8,090310,SAN ANTONIO DE ANTAPARCO,ANTAPARCO,2025-10-27 19:17:39,2025-10-27 19:17:39
454,92,150707,HUACHUPAMPA,SAN LORENZO DE HUACHUPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
455,87,050406,SANTILLANA,SAN JOSE DE SECCE,2025-10-27 19:17:39,2025-10-27 19:17:39
456,114,050617,SAN PEDRO,SAN PEDRO,2025-10-27 19:17:39,2025-10-27 19:17:39
457,25,150514,SAN LUIS,SAN LUIS,2025-10-27 19:17:39,2025-10-27 19:17:39
458,88,150604,AUCALLAMA,AUCALLAMA,2025-10-27 19:17:39,2025-10-27 19:17:39
459,12,040129,JOSE LUIS BUSTAMANTE Y RIVERO,CIUDAD SATELITE,2025-10-27 19:17:39,2025-10-27 19:17:39
460,88,150603,ATAVILLOS BAJO,SAN AGUSTIN DE HUAYOPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
461,187,051012,VILCANCHOS,VILCANCHOS,2025-10-27 19:17:39,2025-10-27 19:17:39
462,114,050619,SANCOS,SANCOS,2025-10-27 19:17:39,2025-10-27 19:17:39
463,30,040208,SAMUEL PASTOR,LA PAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
464,139,050701,CORACORA,CORACORA,2025-10-27 19:17:39,2025-10-27 19:17:39
465,73,180209,QUINISTAQUILLAS,QUINISTAQUILLAS,2025-10-27 19:17:39,2025-10-27 19:17:39
466,194,211303,COPANI,COPANI,2025-10-27 19:17:39,2025-10-27 19:17:39
467,114,050605,CHAVIÑA,CHAVIÑA,2025-10-27 19:17:39,2025-10-27 19:17:39
468,114,050612,OCAÑA,OCAÑA,2025-10-27 19:17:39,2025-10-27 19:17:39
469,73,180201,OMATE,OMATE,2025-10-27 19:17:39,2025-10-27 19:17:39
470,73,180203,COALAQUE,COALAQUE,2025-10-27 19:17:39,2025-10-27 19:17:39
471,172,050911,SORAS,SORAS,2025-10-27 19:17:39,2025-10-27 19:17:39
472,64,080106,SANTIAGO,SANTIAGO,2025-10-27 19:17:39,2025-10-27 19:17:39
473,159,060901,SAN IGNACIO,SAN IGNACIO,2025-10-27 19:17:39,2025-10-27 19:17:39
474,42,090401,CASTROVIRREYNA,CASTROVIRREYNA,2025-10-27 19:17:39,2025-10-27 19:17:39
475,81,050104,CARMEN ALTO,CARMEN ALTO,2025-10-27 19:17:39,2025-10-27 19:17:39
476,93,150805,HUALMAY,HUALMAY,2025-10-27 19:17:39,2025-10-27 19:17:39
477,34,050202,CHUSCHI,CHUSCHI,2025-10-27 19:17:39,2025-10-27 19:17:39
478,153,021710,TICAPAMPA,TICAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
479,117,100701,HUACRACHUCO,HUACRACHUCO,2025-10-27 19:17:39,2025-10-27 19:17:39
480,111,100601,RUPA-RUPA,TINGO MARIA,2025-10-27 19:17:39,2025-10-27 19:17:39
481,12,040113,POCSI,POCSI,2025-10-27 19:17:39,2025-10-27 19:17:39
482,12,040106,CHIGUATA,CHIGUATA,2025-10-27 19:17:39,2025-10-27 19:17:39
483,33,230206,QUILAHUANI,QUILAHUANI,2025-10-27 19:17:39,2025-10-27 19:17:39
484,12,040107,JACOBO HUNTER,JACOBO HUNTER,2025-10-27 19:17:39,2025-10-27 19:17:39
485,12,040116,SABANDIA,SABANDIA,2025-10-27 19:17:39,2025-10-27 19:17:39
486,111,100606,MARIANO DAMASO BERAUN,LAS PALMAS,2025-10-27 19:17:39,2025-10-27 19:17:39
487,61,250106,NUEVA REQUENA,NUEVA REQUENA,2025-10-27 19:17:39,2025-10-27 19:17:39
488,61,250102,CAMPOVERDE,CAMPO VERDE,2025-10-27 19:17:39,2025-10-27 19:17:39
489,184,160601,CONTAMANA,CONTAMANA,2025-10-27 19:17:39,2025-10-27 19:17:39
490,41,040404,CHACHAS,CHACHAS,2025-10-27 19:17:39,2025-10-27 19:17:39
491,13,130207,SANTIAGO DE CAO,SANTIAGO DE CAO,2025-10-27 19:17:39,2025-10-27 19:17:39
492,100,120404,ATAURA,ATAURA,2025-10-27 19:17:39,2025-10-27 19:17:39
493,104,080902,ECHARATE,ECHARATE,2025-10-27 19:17:39,2025-10-27 19:17:39
494,111,100604,JOSE CRESPO Y CASTILLO,AUCAYACU,2025-10-27 19:17:39,2025-10-27 19:17:39
495,12,040110,MIRAFLORES,MIRAFLORES,2025-10-27 19:17:39,2025-10-27 19:17:39
496,65,060601,CUTERVO,CUTERVO,2025-10-27 19:17:39,2025-10-27 19:17:39
497,12,040105,CHARACATO,CHARACATO,2025-10-27 19:17:39,2025-10-27 19:17:39
498,13,130204,MAGDALENA DE CAO,MAGDALENA DE CAO,2025-10-27 19:17:39,2025-10-27 19:17:39
499,167,061302,ANDABAMBA,ANDABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
500,13,130203,CHOCOPE,CHOCOPE,2025-10-27 19:17:39,2025-10-27 19:17:39
501,51,060408,CONCHAN,CONCHAN,2025-10-27 19:17:39,2025-10-27 19:17:39
502,118,220603,HUICUNGO,HUICUNGO,2025-10-27 19:17:39,2025-10-27 19:17:39
503,174,230103,CALANA,CALANA,2025-10-27 19:17:39,2025-10-27 19:17:39
504,136,200507,VICHAYAL,SAN FELIPE DE VICHAYAL,2025-10-27 19:17:39,2025-10-27 19:17:39
505,111,100607,PUCAYACU,PUCAYACU,2025-10-27 19:17:39,2025-10-27 19:17:39
506,73,180206,LLOQUE,LLOQUE,2025-10-27 19:17:39,2025-10-27 19:17:39
507,111,100609,PUEBLO NUEVO,PUEBLO NUEVO,2025-10-27 19:17:39,2025-10-27 19:17:39
508,135,250302,IRAZOLA,SAN ALEJANDRO,2025-10-27 19:17:39,2025-10-27 19:17:39
509,23,020505,CAJACAY,CAJACAY,2025-10-27 19:17:39,2025-10-27 19:17:39
510,50,030612,AHUAYRO,AHUAYRO,2025-10-27 19:17:39,2025-10-27 19:17:39
511,13,130202,CHICAMA,CHICAMA,2025-10-27 19:17:39,2025-10-27 19:17:39
512,98,040704,ISLAY,ISLAY (MATARANI),2025-10-27 19:17:39,2025-10-27 19:17:39
513,120,180106,TORATA,TORATA,2025-10-27 19:17:39,2025-10-27 19:17:39
514,22,130303,CONDORMARCA,CONDORMARCA /12,2025-10-27 19:17:39,2025-10-27 19:17:39
515,118,220602,CAMPANILLA,CAMPANILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
516,128,021404,CARHUAPAMPA,ACO,2025-10-27 19:17:39,2025-10-27 19:17:39
517,38,020609,SHILLA,SHILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
518,74,131101,CASCAS,CASCAS,2025-10-27 19:17:39,2025-10-27 19:17:39
519,36,210304,COASA,COASA,2025-10-27 19:17:39,2025-10-27 19:17:39
520,76,100106,QUISQUI (KICHKI),HUANCAPALLAC,2025-10-27 19:17:39,2025-10-27 19:17:39
521,130,190303,HUANCABAMBA,HUANCABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
522,35,150405,LACHAQUI,LACHAQUI,2025-10-27 19:17:39,2025-10-27 19:17:39
523,145,110506,SAN ANDRES,SAN ANDRES,2025-10-27 19:17:39,2025-10-27 19:17:39
524,112,150134,SAN LUIS,SAN LUIS,2025-10-27 19:17:39,2025-10-27 19:17:39
525,98,040702,COCACHACRA,COCACHACRA,2025-10-27 19:17:39,2025-10-27 19:17:39
526,98,040701,MOLLENDO,MOLLENDO,2025-10-27 19:17:39,2025-10-27 19:17:39
527,120,180102,CARUMAS,CARUMAS,2025-10-27 19:17:39,2025-10-27 19:17:39
528,30,040207,QUILCA,QUILCA,2025-10-27 19:17:39,2025-10-27 19:17:39
529,145,110502,HUANCANO,HUANCANO,2025-10-27 19:17:39,2025-10-27 19:17:39
530,99,060802,BELLAVISTA,BELLAVISTA,2025-10-27 19:17:39,2025-10-27 19:17:39
531,65,060607,QUEROCOTILLO,QUEROCOTILLO,2025-10-27 19:17:39,2025-10-27 19:17:39
532,64,080103,POROY,POROY,2025-10-27 19:17:39,2025-10-27 19:17:39
533,194,211307,UNICACHI,MARCAJA,2025-10-27 19:17:39,2025-10-27 19:17:39
534,94,021207,PUEBLO LIBRE,PUEBLO LIBRE /1,2025-10-27 19:17:39,2025-10-27 19:17:39
535,195,240303,MATAPALO,MATAPALO,2025-10-27 19:17:39,2025-10-27 19:17:39
536,186,010703,CUMBA,CUMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
537,149,210107,COATA,COATA,2025-10-27 19:17:39,2025-10-27 19:17:39
538,146,200110,LA UNION,LA UNION,2025-10-27 19:17:39,2025-10-27 19:17:39
539,105,050504,CHILCAS,CHILCAS,2025-10-27 19:17:39,2025-10-27 19:17:39
540,186,010707,YAMON,YAMON,2025-10-27 19:17:39,2025-10-27 19:17:39
541,176,200704,LOBITOS,LOBITOS,2025-10-27 19:17:39,2025-10-27 19:17:39
542,8,090311,SANTO TOMAS DE PATA,SANTO TOMAS DE PATA,2025-10-27 19:17:39,2025-10-27 19:17:39
543,55,090511,COSME,SANTA CLARA DE COSME,2025-10-27 19:17:39,2025-10-27 19:17:39
544,80,100510,SINGA,SINGA,2025-10-27 19:17:39,2025-10-27 19:17:39
545,133,130704,PACASMAYO,PACASMAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
546,131,150902,ANDAJES,ANDAJES,2025-10-27 19:17:39,2025-10-27 19:17:39
547,46,120303,PICHANAQUI,BAJO PICHANAQUI,2025-10-27 19:17:39,2025-10-27 19:17:39
548,141,190105,NINACACA,NINACACA,2025-10-27 19:17:39,2025-10-27 19:17:39
549,46,120302,PERENE,PERENE,2025-10-27 19:17:39,2025-10-27 19:17:39
550,93,150812,VEGUETA,VEGUETA,2025-10-27 19:17:39,2025-10-27 19:17:39
551,8,090302,ANCHONGA,ANCHONGA,2025-10-27 19:17:39,2025-10-27 19:17:39
552,129,130608,MACHE,MACHE,2025-10-27 19:17:39,2025-10-27 19:17:39
